MeasurementId,TS_or_Distance,T,lat,lon,message,isComputed,FK_Trip,FK_MeasurementType,Created_Date,Updated_Date,id,start_time_utc,end_time_utc,@vid,@uid,@ts,@t,@rec,acc.xyz.z,acc.xyz.y,acc.xyz.x,@tag,obd.acc_long.value,obd.acc_trans.value,obd.acc_yaw.value,obd.asr_trq_req_dyn.value,obd.asr_trq_req_st.value,obd.brk_trq_elec.value,obd.brk_trq_req_dvr.value,obd.brk_trq_req_elec.value,obd.cons_avg.value,obd.f_dist.value,obd.msr_trq_req.value,obd.odo.value,obd.rpm.value,obd.rpm_elec.value,obd.rpm_fl.value,obd.rpm_fr.value,obd.rpm_rl.value,obd.rpm_rr.value,obd.sb_rem_fl.value,obd.sb_rem_fr.value,obd.sb_stat_rc.value,obd.sb_stat_rl.value,obd.sb_stat_rr.value,obd.spd.value,obd.spd_veh.value,obd.strg_acc.value,obd.strg_ang.value,obd.strg_pos.value,obd.temp.value,obd.temp_ext.value,obd.time.value,obd.trac_cons.value,obd.trip_cons.value,obd.trip_cons_avg.value,obd.trip_dist.value,obd.trip_spd_avg.value,obd.trq_eff.value,obd.trq_req.value,obd.whl_prs_fl.value,obd.whl_prs_fr.value,obd.whl_prs_rl.value,obd.whl_prs_rr.value,obd.whl_trq_est.value,obd.whl_trq_pot_ri.value,obd.ww_f_req.value,obd.ww_f_stat.value,obd.ww_f_stop.value,rpi.temp.cpu.unit,rpi.temp.cpu.value,rpi.temp.gpu.unit,rpi.temp.gpu.value,track.pos.utc,track.pos.alt,track.pos.nsat,track.pos.cog,track.pos.sog,track.pos.loc.lat,track.pos.loc.lon,start_position_lat,start_position_lng,end_position_lat,end_position_lng,device,duration,distanceKm,tag,start_position_display.ntk_geocode_time,start_position_display.city,start_position_display.street_type,start_position_display.country,start_position_display.street_name,start_position_display.provider,start_position_display.precision,start_position_display.longitude,start_position_display.county,start_position_display.state,start_position_display.street,start_position_display.postal_code,start_position_display.postcode,start_position_display.address,start_position_display.latitude,start_position_display.type,end_position_display.ntk_geocode_time,end_position_display.city,end_position_display.street_type,end_position_display.country,end_position_display.street_name,end_position_display.provider,end_position_display.precision,end_position_display.longitude,end_position_display.county,end_position_display.state,end_position_display.street,end_position_display.postal_code,end_position_display.postcode,end_position_display.address,end_position_display.latitude,end_position_display.type
c491a854-311f-4ed8-a5a2-abf5add576cd,2020-11-01 11:54:51.563541+00:00,event.vehicle.motor,,,"{""id"":""00000000-0000-0000-0000-000000000000"",""start_time_utc"":""0001-01-01T00:00:00+00:00"",""end_time_utc"":""0001-01-01T00:00:00+00:00"",""@vid"":23,""@uid"":""4565c040-cbfb-dfb0-29c9-2a5041babfa6"",""@ts"":""2020-11-01T11:54:51.563541+00:00"",""@tag"":""vehicle/motor/running"",""@t"":""event.vehicle.motor"",""@rec"":""2020-11-01T11:55:12.955799+00:00""}",True,43f6e697-19b3-40f8-b95d-06c205fd3758,36c12ed9-3d71-4c87-985c-0156f3f3a3a8,2020-12-23 10:35:54.541221+00:00,0001-01-01 00:00:00+00:00,00000000-0000-0000-0000-000000000000,0001-01-01T00:00:00+00:00,0001-01-01T00:00:00+00:00,23.0,4565c040-cbfb-dfb0-29c9-2a5041babfa6,2020-11-01T11:54:51.563541+00:00,event.vehicle.motor,2020-11-01T11:55:12.955799+00:00,,,,vehicle/motor/running,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c87b325-4e10-4c66-b588-a2d4ff4aad74,2020-11-01 11:54:51.563541+00:00,track.pos,55.73293,12.46941,"{""id"":""43f6e697-19b3-40f8-b95d-06c205fd3758"",""start_time_utc"":""2020-11-01T11:54:51.563541+00:00"",""end_time_utc"":""2020-11-01T12:10:14.399773+00:00"",""start_position_lat"":""55.732930"",""start_position_lng"":""12.469410"",""start_position_display"":{""ntk_geocode_time"":148,""city"":""Gladsaxe"",""street_type"":"""",""country"":""Denmark"",""street_name"":""Hillerødmotorvejen"",""provider"":""OpenStreetMap"",""precision"":""street_segment"",""longitude"":12.469413050199,""county"":""Gladsaxe Municipality"",""state"":""Capital Region of Denmark"",""street"":""Hillerødmotorvejen"",""postal_code"":""2860"",""postcode"":""2860"",""address"":""Hillerødmotorvejen, Gladsaxe, 2860, DK"",""latitude"":55.7329362478212,""type"":""geocode""},""end_position_lat"":""55.802450"",""end_position_lng"":""12.379650"",""end_position_display"":{""ntk_geocode_time"":39,""city"":""Farum"",""street_type"":"""",""country"":""Denmark"",""street_name"":""Hillerødmotorvejen"",""provider"":""OpenStreetMap"",""precision"":""street_segment"",""longitude"":12.3796201807054,""county"":""Furesø Municipality"",""state"":""Capital Region of Denmark"",""street"":""Hillerødmotorvejen"",""postal_code"":""3520"",""postcode"":""3520"",""address"":""Hillerødmotorvejen, Farum, 3520, DK"",""latitude"":55.8024593568478,""type"":""geocode""},""device"":""85d44a66-4ecb-4fdc-91be-0a18b2d7ebdb"",""duration"":""2020-12-23T00:15:22.836232+00:00"",""distanceKm"":16.7152902011491,""tag"":""personal"",""@ts"":""0001-01-01T00:00:00+00:00""}",False,43f6e697-19b3-40f8-b95d-06c205fd3758,a69d9fe0-7896-49e2-9e8d-e36f0d54f286,2020-12-23 10:28:26.506338+00:00,0001-01-01 00:00:00+00:00,43f6e697-19b3-40f8-b95d-06c205fd3758,2020-11-01T11:54:51.563541+00:00,2020-11-01T12:10:14.399773+00:00,,,0001-01-01T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.732930,12.469410,55.802450,12.379650,85d44a66-4ecb-4fdc-91be-0a18b2d7ebdb,2020-12-23T00:15:22.836232+00:00,16.7152902011491,personal,148.0,Gladsaxe,,Denmark,Hillerødmotorvejen,OpenStreetMap,street_segment,12.469413050199,Gladsaxe Municipality,Capital Region of Denmark,Hillerødmotorvejen,2860,2860,"Hillerødmotorvejen, Gladsaxe, 2860, DK",55.7329362478212,geocode,39.0,Farum,,Denmark,Hillerødmotorvejen,OpenStreetMap,street_segment,12.3796201807054,Furesø Municipality,Capital Region of Denmark,Hillerødmotorvejen,3520,3520,"Hillerødmotorvejen, Farum, 3520, DK",55.8024593568478,geocode
e9e66ef7-2e22-4d52-a9b5-4e4e9f27b3e1,2020-11-01 11:54:51.576198+00:00,obd.whl_trq_est,,,"{""id"":""00000000-0000-0000-0000-000000000000"",""start_time_utc"":""0001-01-01T00:00:00+00:00"",""end_time_utc"":""0001-01-01T00:00:00+00:00"",""@vid"":23,""@uid"":""4565c040-cbfb-dfb0-29c9-2a5041babfa6"",""@ts"":""2020-11-01T11:54:51.576198+00:00"",""@t"":""obd.whl_trq_est"",""@rec"":""2020-11-01T15:40:36.679279+00:00"",""obd.whl_trq_est.value"":19292.0}",True,43f6e697-19b3-40f8-b95d-06c205fd3758,a1917940-8ad5-4296-b0ac-4cb9d070ce47,2020-12-23 11:40:43.998383+00:00,0001-01-01 00:00:00+00:00,00000000-0000-0000-0000-000000000000,0001-01-01T00:00:00+00:00,0001-01-01T00:00:00+00:00,23.0,4565c040-cbfb-dfb0-29c9-2a5041babfa6,2020-11-01T11:54:51.576198+00:00,obd.whl_trq_est,2020-11-01T15:40:36.679279+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be871b9c-761c-4420-9bb1-d14b20681efd,2020-11-01 11:54:51.576239+00:00,obd.trq_eff,,,"{""id"":""00000000-0000-0000-0000-000000000000"",""start_time_utc"":""0001-01-01T00:00:00+00:00"",""end_time_utc"":""0001-01-01T00:00:00+00:00"",""@vid"":23,""@uid"":""4565c040-cbfb-dfb0-29c9-2a5041babfa6"",""@ts"":""2020-11-01T11:54:51.576239+00:00"",""@t"":""obd.trq_eff"",""@rec"":""2020-11-01T15:40:36.679301+00:00"",""obd.trq_eff.value"":1215.0}",True,43f6e697-19b3-40f8-b95d-06c205fd3758,10d94f48-b85f-433b-b9e1-58f9b22ec441,2020-12-23 11:40:44.007629+00:00,0001-01-01 00:00:00+00:00,00000000-0000-0000-0000-000000000000,0001-01-01T00:00:00+00:00,0001-01-01T00:00:00+00:00,23.0,4565c040-cbfb-dfb0-29c9-2a5041babfa6,2020-11-01T11:54:51.576239+00:00,obd.trq_eff,2020-11-01T15:40:36.679301+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
